insee,commune,dep,lon,lat,pt,Température moyenne annuelle (°C)__reference,Température moyenne annuelle (°C)__basse,Température moyenne annuelle (°C)__mediane,Température moyenne annuelle (°C)__haute,Température moyenne en été (°C)__reference,Température moyenne en été (°C)__basse,Température moyenne en été (°C)__mediane,Température moyenne en été (°C)__haute,Température moyenne en hiver (°C)__reference,Température moyenne en hiver (°C)__basse,Température moyenne en hiver (°C)__mediane,Température moyenne en hiver (°C)__haute,Nombre de jours avec Tx ≥ 35°C (j/an)__reference,Nombre de jours avec Tx ≥ 35°C (j/an)__basse,Nombre de jours avec Tx ≥ 35°C (j/an)__mediane,Nombre de jours avec Tx ≥ 35°C (j/an)__haute,Nombre de nuits tropicales (j/an)__reference,Nombre de nuits tropicales (j/an)__basse,Nombre de nuits tropicales (j/an)__mediane,Nombre de nuits tropicales (j/an)__haute,Cumul de précipitations annuelles (mm)__reference,Cumul de précipitations annuelles (mm)__basse,Cumul de précipitations annuelles (mm)__mediane,Cumul de précipitations annuelles (mm)__haute
62730,Ruminghem,62,2.1671498213680565,50.85621889213527,,10.565136365880852,13.17691008007604,13.525264822915078,13.945264822915078,17.12934189713561,19.389141302737645,20.35486363411915,21.193218376958185,4.218298423168549,6.082375497389085,6.992375497389085,7.570730240228123,0.0967094856780756,0.5868379427123025,1.960513828136908,4.514446627629966,0.3131620572876974,2.9349110871988984,7.374397259061991,10.904733261596697,706.4701866921929,688.1959425744492,784.4971164209386,856.4584870308497
59378,Marcq-en-Barœul,59,3.1011287846521403,50.675589727482425,,10.81652140664893,13.546070459514576,13.805619512380222,14.106457410685849,17.876843370059525,20.368325195186344,21.18729530899148,21.987424292715232,3.956199443238332,5.8751685652458665,6.72426667097716,7.345877479827736,0.2,0.9045094713435374,3.2929108541813075,6.419327722611729,1.6922708945505027,9.974233009176354,15.574233009176355,20.457475043063813,713.8577743815154,642.8672649472817,764.969900840766,846.1782070605188
59147,Choisies,59,4.047446140908008,50.212185735602645,,9.770643030116918,12.596831294630489,12.820643030116916,13.121435206459296,17.030643030116916,19.72064303011692,20.55603911828811,21.3214352064593,2.6798508537745374,4.545246941945727,5.451435206459296,6.156039118288106,0.0,0.5460391182881057,2.246039118288106,4.846039118288106,1.2000000000000002,8.40792176342379,12.846039118288108,17.14603911828811,865.1241394596782,825.1165061781251,961.598305743411,1054.2298972989895
62119,Béthune,62,2.643017369389466,50.52905446117388,,10.518438277244485,13.158370376255112,13.408302475265742,13.648506178233854,17.098574079223226,19.438845683180705,20.208506178233858,20.88891358417008,4.158166673287001,5.978098772297631,6.858030871308261,7.428370376255112,0.1,0.6000000000000001,2.2000000000000006,4.901358019787407,0.2993209901062965,2.79592594063778,6.193209901062966,8.689135841700745,708.8718885931808,666.848833048659,784.8944688307766,886.3297351105235
59584,Taisnières-sur-Hon,59,3.850572023744161,50.3210155053881,,9.96,12.76,12.99,13.28,17.17,19.86,20.63,21.42,2.92,4.77,5.66,6.36,0.1,1.1,2.9,6.1,0.9,6.5,10.6,14.8,745.81,702.97,802.91,884.71
62691,Saint-Augustin,62,2.281319989002754,50.64887456670966,,10.257624730670663,12.875862257603597,13.181149676804797,13.498199569073064,16.857624730670665,19.10938720373773,20.1358622576036,20.752912149871865,3.841149676804796,5.67938720373773,6.572912149871862,7.211149676804796,0.1,0.5,2.2000000000000006,5.182375269329338,0.2,1.870498922682652,4.993872037377293,7.37624730670663,720.6644359347712,693.567348084643,790.4258188292395,885.7957100904939
59102,Boussières-en-Cambrésis,59,3.3720544852030003,50.16414698324591,,10.371619014524756,13.182624732781784,13.402289493362776,13.632624732781784,17.562289493362776,20.22363045103881,21.003295211619808,21.633965690457828,3.3809485356867364,5.240948535686737,6.110278056848718,6.780948535686736,0.1,1.4932952116198048,3.1966476058099027,6.393295211619805,1.0966476058099026,7.396647605809903,11.876533240669318,16.746361692958438,725.9256396970018,678.9340049704716,792.02352175135,875.7258269567182
62097,Beaumetz-lès-Loges,62,2.6591217780150878,50.24570520022973,,9.991664615915898,12.764538037703202,12.964538037703202,13.227411459490504,16.801892520938143,19.30338620808736,20.084765942725447,20.863329231831795,3.38,5.222873421787304,6.07,6.738563289106349,0.1,0.9862026536190992,2.600569762555616,5.657468435746066,0.5431013268095496,3.9586079608572975,7.716646159158978,11.131013268095495,831.1106438371337,782.0577412600695,921.4913644657142,982.9383259957256
62074,Bailleulval,62,2.6263716956914465,50.22248334003486,,9.82542672989624,12.59542672989624,12.795426729896242,13.055426729896242,16.607884056906617,19.10411272041181,19.881655393401427,20.680341383917,3.23051207587549,5.064283412370301,5.920512075875489,6.584283412370303,0.1,0.8999999999999999,2.3754267298962413,5.350853459792482,0.4377133649481206,3.575426729896241,7.175426729896241,10.513140094844363,862.386170765402,810.7913591637482,954.4488148977788,1028.9967086961735
59567,Séranvillers-Forenville,59,3.2775841745723557,50.127016859390906,,10.29,13.12,13.33,13.57,17.49,20.18,20.94,21.58,3.3,5.17,6.02,6.7,0.1,1.3,3.2,6.3,1.1,7.7,11.7,16.1,730.73,680.94,797.39,870.08
59206,Escaudœuvres,59,3.2744296956587933,50.192479753893885,,10.55,13.37,13.58,13.81,17.73,20.43,21.14,21.78,3.58,5.45,6.29,6.95,0.1,0.9,3.3,6.4,1.3,8.7,13.4,18.2,717.68,668.68,789.72,871.54
59422,Naves,59,3.317889902833861,50.20280924946409,,10.55,13.37,13.58,13.81,17.73,20.43,21.14,21.78,3.58,5.45,6.29,6.95,0.1,0.9,3.3,6.4,1.3,8.7,13.4,18.2,717.68,668.68,789.72,871.54
59266,Gondecourt,59,2.980050051253044,50.54775827600938,,10.83,13.59,13.82,14.13,17.88,20.46,21.19,21.95,3.97,5.85,6.68,7.33,0.2,1.2,3.4,6.6,1.6,11.9,16.2,20.5,711.22,653.71,771.86,874.8
59377,Marcoing,59,3.173204178818919,50.11406516606214,,10.4,13.24,13.43,13.68,17.59,20.29,21.01,21.65,3.42,5.28,6.13,6.82,0.1,1.5,3.0,5.9,1.1,7.8,12.4,17.0,726.52,674.4,804.33,864.85
62089,Bazinghen,62,1.6584466716402186,50.83135644924335,,10.455558744059529,13.05905550551896,13.429754857810847,13.880454210102736,16.663496761459434,18.772343199064814,19.9230425513567,20.72909157979453,4.390418135827165,6.24786586884877,7.268565221140657,7.809264573432543,0.0534967614594347,0.2534967614594347,1.2139870458377389,3.348954660432087,0.5930064770811305,4.172025908324521,7.637058293730174,16.46258096351413,887.8423021423928,873.2359858385462,969.7926489440924,1105.1929531082
62835,Valhuon,62,2.383814816949456,50.43426402454328,,9.781512636990216,12.551512636990216,12.791512636990216,13.051512636990216,16.571512636990217,18.96151263699021,19.94014711473288,20.64863447774266,3.1743907962377715,5.001512636990217,5.891512636990217,6.554390796237771,0.1,0.6,2.2287815924755434,5.3,0.4,3.0,6.9,9.957563184951088,866.7266578508052,819.9621199398345,932.1078762583296,1039.7872727573213
62137,Blangerval-Blangermont,62,2.222084064883844,50.324985927058194,,9.998912803611784,12.675565121444713,12.91445209715577,13.181121633589186,16.567765342121874,18.83886114781033,19.863304635665862,20.47886114781033,3.614503752957223,5.395608167945923,6.270051655801452,6.897825607223567,0.1,0.4333046356658601,1.9554790284422936,4.955479028442294,0.4,3.011044149887007,6.33330463566586,10.044434878555286,922.456034030539,884.0474828175373,971.6691726649424,1082.6024834853508
62175,Brévillers,62,2.020984346270028,50.34737053665639,,10.06,12.66,12.91,13.22,16.47,18.61,19.69,20.28,3.83,5.59,6.5,7.06,0.0,0.3,1.6,4.1,0.4,2.3,6.4,10.4,975.23,933.66,1037.45,1141.82
59181,Dourlers,59,3.945065347617394,50.17498177669176,,9.81,12.65,12.87,13.17,17.08,19.76,20.6,21.37,2.74,4.6,5.52,6.22,0.0,0.6,2.3,5.0,1.3,8.6,12.9,17.2,862.16,822.36,959.24,1041.41
59532,Saint-Georges-sur-l'Aa,59,2.1567062443718763,50.96673876336868,,11.0,13.38,13.67,14.1,17.11,19.07,19.91,20.7,5.05,6.73,7.64,8.17,0.0,0.2,0.8,2.0,0.7,6.8,12.5,22.8,693.61,666.82,749.17,832.3
62032,Angres,62,2.7519256249048216,50.410125868241295,,10.13,12.92,13.13,13.42,17.19,19.76,20.49,21.3,3.26,5.11,5.95,6.62,0.2,1.1,3.0,6.0,0.7,5.2,9.8,13.7,695.73,650.36,763.8,816.68
62261,Cucq,62,1.6135609551929395,50.48637386997368,,10.727323714555832,13.21747239708051,13.587175032031157,13.9862829368831,16.727621079605182,18.64806712717921,19.85702634950648,20.47702634950648,4.856728984457129,6.616877666981805,7.617175032031157,8.1762829368831,0.0,0.3,1.4955395242597205,4.09553952425972,0.7,4.389592223272682,10.368776669818043,16.385131747532398,790.3693111247593,771.1307214083125,872.9185690490486,998.594760904739
62837,Vaudringhem,62,2.024541307617252,50.653954514404624,,9.799762443625486,12.385782211852288,12.700156479392156,13.01883565685164,16.24519115820228,18.453742675398686,19.53167431981601,20.203082264128422,3.4941367111653547,5.274530746932024,6.223870335661767,6.808116942938554,0.0476830330653829,0.2999999999999999,1.449653211898732,4.351623390732081,0.2999999999999999,1.9437426753986848,6.131228026196054,9.956434966117804,997.6195587065384,947.9152225263512,1070.9707287359777,1227.2176158511747
62091,Beaudricourt,62,2.4071992170794707,50.25149524339388,,9.85,12.61,12.84,13.09,16.63,19.04,19.94,20.7,3.25,5.07,5.97,6.58,0.1,0.8,2.0,5.7,0.4,3.2,6.7,10.1,862.68,810.17,931.1,1003.25
59407,Monchaux-sur-Écaillon,59,3.458155515048225,50.28376521877535,,10.506204285131895,13.31530264418564,13.526204285131898,13.757105926078156,17.691048822564007,20.351950463510263,21.12014718161776,21.756728583470974,3.5277941938211144,5.388171536428292,6.256368254535778,6.920311151021631,0.1037734260717743,1.5978662679670292,3.312125660820388,6.762210729180281,1.212789835534341,8.074916625783972,12.625241656487596,17.639671186060742,719.9804786950577,673.981443730486,786.1699200245728,869.0049640470437
59657,West-Cappel,59,2.5090410691232963,50.92567617125409,,10.914111547964932,13.24462549146055,13.564111547964933,13.837709152434249,17.033597604469314,18.97256971747808,19.877944226017533,20.368737039425483,4.944625491460549,6.615139434956165,7.495139434956165,8.016681265443015,0.0,0.2,0.8948605650438353,2.769163390263011,0.7,6.23083660973699,11.677091524342472,16.056533784517814,696.3301036845962,653.7742616823728,761.8446299709459,826.0432865506809
62459,Houvin-Houvigneul,62,2.3773300907695014,50.29609114985079,,9.829913862936376,12.59493539720228,12.824935397202282,13.069913862936376,16.609913862936374,19.019913862936377,19.940000000000005,20.68493539720228,3.229913862936375,5.0448923286704686,5.944892328670468,6.559913862936375,0.1,0.8000000000000002,2.100430685318128,5.649784657340937,0.4000000000000001,3.1497846573409367,6.700000000000001,10.1,864.3772785818765,811.2044360587768,932.5813526084426,1019.8913645572138
59197,Ennevelin,59,3.1278065147816383,50.53912210856189,,10.72,13.48,13.704275975284936,14.00855195056987,17.784275975284935,20.37572402471507,21.1071720741452,21.867172074145195,3.850000000000001,5.73,6.550000000000001,7.1885519505698685,0.2,0.9855195056986904,3.0710390113973807,6.48551950569869,1.5,10.942759752849346,15.442759752849348,19.200000000000003,719.5535942452304,658.5499835836845,774.0123317907578,878.0143252242315
62162,Bourecq,62,2.4355304457922613,50.57738428377736,,10.213616446734685,12.85628978434866,13.124875293963836,13.407465436454952,16.816289784348662,19.094060211822008,19.99042689600057,20.68637297947152,3.799157301681382,5.613006291401648,6.530859913997855,7.157094119400445,0.1,0.5785362259620588,2.116194171936146,4.9,0.2259014249111611,1.945701296491952,4.980478023149552,7.544869345263375,722.3512506934482,691.4554823564662,793.3670981608695,872.7653690863118
62072,Bailleulmont,62,2.6049795885399174,50.21116037022354,,9.75,12.52,12.72,12.98,16.54,19.04,19.81,20.62,3.14,4.97,5.83,6.49,0.1,0.9,2.3,5.2,0.4,3.5,7.1,10.4,867.04,814.97,959.74,1039.3
62233,Conchil-le-Temple,62,1.6751573846645798,50.36779620707975,,10.623576322442762,13.188645943658427,13.524161300627108,13.95742660342787,16.92648165349229,18.931945809598982,20.14369184463588,20.770724092760894,4.519842632601683,6.33644402185595,7.3388779491020015,7.917544931023804,0.0683587477214112,0.4529515991082766,1.9120208674075907,4.832289788210474,0.5560996432640122,4.32396963110708,9.103551424147682,14.049045355725088,868.926183331954,841.1056221911955,950.8065335535128,1086.419480612307
59415,Montrécourt,59,3.4465329372689806,50.22667825445108,,10.491743071642404,13.301743071642402,13.5139819262421,13.7439819262421,17.676132506670026,20.33613250667003,21.108371361269725,21.7439819262421,3.5129642015871547,5.372964201587156,6.242964201587156,6.907353636614779,0.1,1.6122112994475135,3.3122112994475144,6.723539857177348,1.1776114540030391,8.004068105796133,12.504068105796131,17.516279405243647,720.745528993874,674.5916248456471,786.5481017915474,869.4105059770602
62552,Maresquel-Ecquemicourt,62,1.9344553678996708,50.40007247920592,,10.25,12.86,13.11,13.42,16.63,18.77,19.87,20.43,4.06,5.83,6.74,7.3,0.0,0.3,1.6,4.2,0.4,2.8,7.0,11.4,965.8,920.79,1023.92,1145.91
59293,Haverskerque,59,2.547089103507476,50.64030319785013,,10.47210736851057,13.10662867092407,13.395308383479636,13.694005127445893,17.00212439992126,19.37114997333757,20.30082114388751,20.90854346127008,4.134350988306633,5.962073305689197,6.855291352068949,7.42077004965545,0.1,0.5998296858931342,2.2226065120674945,4.977393487932507,0.3998296858931342,3.153935405330683,6.334787501870635,9.512521618016876,701.8029760570123,670.8924173127959,773.3010781178504,851.3010659509713
59288,Haulchin,59,3.422709282542639,50.31375959258985,,10.72,13.52,13.74,13.98,17.9,20.57,21.32,21.97,3.77,5.64,6.49,7.14,0.2,1.7,3.5,7.1,1.4,9.5,14.5,19.9,708.33,664.1,779.2,860.68
62746,Saint-Étienne-au-Mont,62,1.6022621995779815,50.66500912313281,,10.481355357291577,13.001355357291576,13.391355357291577,13.731355357291577,16.49908428583326,18.48908428583326,19.61908428583326,20.29908428583326,4.563626428749892,6.331355357291577,7.353626428749892,7.893626428749892,0.0,0.2,1.0,3.490842858332614,0.6772892854168464,3.545421429166307,8.045421429166307,15.054578570833693,809.0729267739655,790.002708206463,872.9041364195888,1014.763769632298
62016,Airon-Saint-Vaast,62,1.6713774877564032,50.42756180933737,,10.503503487536817,13.056125884859446,13.406119859669872,13.84692570662894,16.760920325560924,18.74356079845227,19.981354146040644,20.625226719076544,4.431745646964315,6.24348989505302,7.243483869863448,7.81040509340747,0.069573746814508,0.369573746814508,1.847808482176825,4.586654716327265,0.5608525063709839,3.8041420280634894,8.768835303019388,13.438755140161648,903.96629049754,879.3303515443547,987.3828983431335,1134.8746056255725
