insee,commune,dep,lon,lat,pt,Température moyenne annuelle (°C)__reference,Température moyenne annuelle (°C)__basse,Température moyenne annuelle (°C)__mediane,Température moyenne annuelle (°C)__haute,Température moyenne en été (°C)__reference,Température moyenne en été (°C)__basse,Température moyenne en été (°C)__mediane,Température moyenne en été (°C)__haute,Température moyenne en hiver (°C)__reference,Température moyenne en hiver (°C)__basse,Température moyenne en hiver (°C)__mediane,Température moyenne en hiver (°C)__haute,Température maximale en été (°C)__reference,Température maximale en été (°C)__basse,Température maximale en été (°C)__mediane,Température maximale en été (°C)__haute,Nombre de jours avec Tx ≥ 35°C (j/an)__reference,Nombre de jours avec Tx ≥ 35°C (j/an)__basse,Nombre de jours avec Tx ≥ 35°C (j/an)__mediane,Nombre de jours avec Tx ≥ 35°C (j/an)__haute,Nombre de jours avec Tx ≥ 30°C (j/an)__reference,Nombre de jours avec Tx ≥ 30°C (j/an)__basse,Nombre de jours avec Tx ≥ 30°C (j/an)__mediane,Nombre de jours avec Tx ≥ 30°C (j/an)__haute,Nombre de nuits tropicales (j/an)__reference,Nombre de nuits tropicales (j/an)__basse,Nombre de nuits tropicales (j/an)__mediane,Nombre de nuits tropicales (j/an)__haute,Cumul de précipitations annuelles (mm)__reference,Cumul de précipitations annuelles (mm)__basse,Cumul de précipitations annuelles (mm)__mediane,Cumul de précipitations annuelles (mm)__haute,Cumul de précipitations en été (mm)__reference,Cumul de précipitations en été (mm)__basse,Cumul de précipitations en été (mm)__mediane,Cumul de précipitations en été (mm)__haute,Cumul de précipitations en hiver (mm)__reference,Cumul de précipitations en hiver (mm)__basse,Cumul de précipitations en hiver (mm)__mediane,Cumul de précipitations en hiver (mm)__haute,"Cumul de précipitations quotidiennes remarquables (P99, mm)__reference","Cumul de précipitations quotidiennes remarquables (P99, mm)__basse","Cumul de précipitations quotidiennes remarquables (P99, mm)__mediane","Cumul de précipitations quotidiennes remarquables (P99, mm)__haute",Intensité des précipitations extrêmes (mm/jour)__reference,Intensité des précipitations extrêmes (mm/jour)__basse,Intensité des précipitations extrêmes (mm/jour)__mediane,Intensité des précipitations extrêmes (mm/jour)__haute,Fréquence des précipitations quotidiennes remarquables (j/an)__reference,Fréquence des précipitations quotidiennes remarquables (j/an)__basse,Fréquence des précipitations quotidiennes remarquables (j/an)__mediane,Fréquence des précipitations quotidiennes remarquables (j/an)__haute,Indice feu météo (jours > 40)__reference,Indice feu météo (jours > 40)__basse,Indice feu météo (jours > 40)__mediane,Indice feu météo (jours > 40)__haute,Nombre de jours avec SWI < 0.4__reference,Nombre de jours avec SWI < 0.4__basse,Nombre de jours avec SWI < 0.4__mediane,Nombre de jours avec SWI < 0.4__haute,Écart température moyenne annuelle (°C)__reference,Écart température moyenne annuelle (°C)__basse,Écart température moyenne annuelle (°C)__mediane,Écart température moyenne annuelle (°C)__haute,Écart température moyenne été (°C)__reference,Écart température moyenne été (°C)__basse,Écart température moyenne été (°C)__mediane,Écart température moyenne été (°C)__haute,Écart température moyenne hiver (°C)__reference,Écart température moyenne hiver (°C)__basse,Écart température moyenne hiver (°C)__mediane,Écart température moyenne hiver (°C)__haute,Écart température maximale été (°C)__reference,Écart température maximale été (°C)__basse,Écart température maximale été (°C)__mediane,Écart température maximale été (°C)__haute,Écart nombre de jours avec Tx ≥ 35°C (j/an)__reference,Écart nombre de jours avec Tx ≥ 35°C (j/an)__basse,Écart nombre de jours avec Tx ≥ 35°C (j/an)__mediane,Écart nombre de jours avec Tx ≥ 35°C (j/an)__haute,Écart nombre de jours avec Tx ≥ 30°C (j/an)__reference,Écart nombre de jours avec Tx ≥ 30°C (j/an)__basse,Écart nombre de jours avec Tx ≥ 30°C (j/an)__mediane,Écart nombre de jours avec Tx ≥ 30°C (j/an)__haute,Écart nombre de nuits tropicales (j/an)__reference,Écart nombre de nuits tropicales (j/an)__basse,Écart nombre de nuits tropicales (j/an)__mediane,Écart nombre de nuits tropicales (j/an)__haute,Écart fréquence des précipitations quotidiennes remarquables (j/an)__reference,Écart fréquence des précipitations quotidiennes remarquables (j/an)__basse,Écart fréquence des précipitations quotidiennes remarquables (j/an)__mediane,Écart fréquence des précipitations quotidiennes remarquables (j/an)__haute,Écart indice feu météo (jours > 40)__reference,Écart indice feu météo (jours > 40)__basse,Écart indice feu météo (jours > 40)__mediane,Écart indice feu météo (jours > 40)__haute,Écart jours avec SWI < 0.4__reference,Écart jours avec SWI < 0.4__basse,Écart jours avec SWI < 0.4__mediane,Écart jours avec SWI < 0.4__haute,Écart relatif précipitations annuelles (%)__reference,Écart relatif précipitations annuelles (%)__basse,Écart relatif précipitations annuelles (%)__mediane,Écart relatif précipitations annuelles (%)__haute,Écart relatif précipitations été (%)__reference,Écart relatif précipitations été (%)__basse,Écart relatif précipitations été (%)__mediane,Écart relatif précipitations été (%)__haute,Écart relatif précipitations hiver (%)__reference,Écart relatif précipitations hiver (%)__basse,Écart relatif précipitations hiver (%)__mediane,Écart relatif précipitations hiver (%)__haute,"Écart relatif précipitations journalières extrêmes (P99, %)__reference","Écart relatif précipitations journalières extrêmes (P99, %)__basse","Écart relatif précipitations journalières extrêmes (P99, %)__mediane","Écart relatif précipitations journalières extrêmes (P99, %)__haute",Écart relatif intensité précipitations extrêmes (%)__reference,Écart relatif intensité précipitations extrêmes (%)__basse,Écart relatif intensité précipitations extrêmes (%)__mediane,Écart relatif intensité précipitations extrêmes (%)__haute
62903,Zoteux,62,1.8874005951513595,50.614726589688004,,9.715222447463685,12.32681496497579,12.635222447463685,12.984648636171316,16.169426188707632,18.301592517512105,19.454203741243948,20.089426188707638,3.403629929951577,5.207833671195525,6.187259859903155,6.713056118659208,19.545222447463683,21.86477755253632,23.13681496497579,24.13216632880448,0.1,0.3,1.6,4.473887762681587,1.4,4.557962587560529,7.35796258756053,14.31592517512106,0.3,1.8420374124394716,5.489812937802645,10.05222447463683,1003.9929650763952,970.7503943961262,1066.507510045602,1228.3941834695129,207.9318048291101,146.79736352686757,170.58585440458842,246.66609961261813,282.5641455954117,301.7981420027268,330.6827933082601,401.9326112237319,23.93388776268159,25.211979266607123,26.67827856612289,31.193501013586577,37.73522244746368,39.5769438813408,43.53317241032392,51.28338472192188,3.7000000000000006,4.242037412439472,5.757962587560529,7.800000000000001,0.0,0.0,1.0,7.420374124394713,56.68149649757885,57.420374124394726,84.73887762681588,139.1592517512106,0.0,2.6257962587560533,2.914203741243948,3.236814964975789,0.0,2.2705738112923703,3.293185035024212,3.9300000000000006,0.0,1.8742037412439476,2.747833671195524,3.27942618870763,0.0,2.4821663288044764,3.5163700700484237,4.449555105072635,0.0,0.3,1.5000000000000002,4.373887762681587,0.0,3.215925175121058,6.05796258756053,12.81592517512106,0.0,1.4,5.189812937802644,9.55222447463683,0.0,0.5840748248789425,2.115925175121058,4.142037412439471,0.0,0.0,1.0,6.420374124394712,0.0,5.261122373184136,33.42037412439471,72.31850350242117,0.0,-0.03,0.0757962587560528,0.22,0.0,-0.2857962587560529,-0.1784074824878942,0.1926112237318413,0.0,0.0673887762681586,0.2384074824878942,0.4142037412439471,0.0,0.0615925175121057,0.1184074824878942,0.3084074824878943,0.0,-0.0168149649757884,0.1657962587560529,0.3926112237318414
62678,Quesques,62,1.9418166450367291,50.7015564380289,,9.71,12.32,12.64,12.99,16.17,18.36,19.44,20.17,3.39,5.19,6.19,6.75,19.54,21.9,23.28,24.09,0.1,0.2,1.5,4.1,1.4,4.8,7.3,13.1,0.3,1.9,5.8,10.4,1004.74,961.57,1065.67,1248.56,207.87,142.54,167.22,245.44,283.17,299.56,332.0,403.5,24.03,24.7,26.79,30.91,37.23,39.46,43.9,50.31,3.6,4.2,5.8,7.7,0.0,0.0,1.0,6.0,55.0,57.0,85.0,139.0,0.0,2.62,2.91,3.23,0.0,2.33,3.28,4.01,0.0,1.86,2.74,3.32,0.0,2.52,3.63,4.49,0.0,0.2,1.4,4.0,0.0,3.4,6.0,11.7,0.0,1.4,5.6,10.1,0.0,0.6,2.2,4.1,0.0,0.0,1.0,6.0,0.0,4.0,34.0,74.0,0.0,-0.04,0.08,0.24,0.0,-0.3,-0.2,0.18,0.0,0.08,0.21,0.41,0.0,0.01,0.11,0.3,0.0,-0.11,0.18,0.38
59224,Féchain,59,3.2120434358055316,50.2687845315502,,10.610936443184034,13.440936443184034,13.640936443184035,13.93,17.80078036932003,20.50078036932003,21.151560738640057,21.87031214772801,3.641248590912046,5.511404664776052,6.3512485909120455,7.02109251704804,21.750936443184035,24.650468221592018,25.469531778407983,26.73218503409608,0.1984392613599426,1.5906355681596558,3.5,6.306242954560229,3.9015607386400575,14.510925170480402,18.506242954560232,27.006242954560232,1.3015607386400576,9.596878522719884,14.196878522719883,18.506242954560232,714.5500112727036,672.7979840564584,787.5191199203342,867.7661432442143,190.94720194315155,136.91449406793214,176.93899766458105,249.2763105907821,178.71813838633557,183.29510534669765,227.42389057389653,278.71234110796007,17.10968785227199,17.7954625852402,19.4307690966164,22.527179397744263,29.88060175004876,30.325819823782744,35.922641982984466,44.80490418201912,3.6,4.001560738640058,5.4,7.01248590912046,1.0,1.0,4.0,14.015607386400577,97.24971818240918,88.34336250081263,126.21850340960803,163.20289602320744,0.0,2.84,3.0,3.28,0.0,2.770312147728012,3.3807803693200285,4.079219630679972,0.0,1.9404682215920173,2.779843926135994,3.360156073864006,0.0,2.8706242954560235,3.7187514090879534,4.93109251704804,0.0,1.392196306799713,3.3015607386400574,6.204682215920173,0.0,10.603121477280114,14.70624295456023,22.901560738640057,0.0,8.196878522719885,12.79531778407983,17.203121477280117,0.0,0.3015607386400574,1.8984392613599423,3.3140466477605166,0.0,0.0,2.0,12.015607386400577,0.0,-13.781496590391964,29.98439261359943,62.00000000000001,0.0,-0.0501560738640057,0.0898439261359942,0.21,0.0,-0.2706242954560229,-0.1101560738640057,0.2796878522719885,0.0,0.0303121477280114,0.26,0.5601560738640058,0.0,0.0303121477280114,0.1506242954560229,0.300624295456023,0.0,0.0082831874959368,0.219375704543977,0.441248590912046
59241,Floyon,59,3.884281655836014,50.04126995752292,,9.759705288918328,12.636890247644278,12.802520330192372,13.104075206370233,17.055630082548095,19.81436991745191,20.624369917451904,21.435924793629763,2.639410577836656,4.512225619110702,5.402225619110703,6.116595536562608,20.74407520637024,23.585630082548093,24.425630082548093,26.04563008254809,0.0718495872595317,0.8155487617785949,2.415548761778595,5.487398349038126,2.1563008254809364,9.381504127404684,12.681504127404684,22.49410577836656,1.3436991745190632,9.893292570671573,13.287398349038126,17.831097523557187,885.3317560302843,840.8458618086507,983.982050741366,1106.406217050063,220.3938923880544,157.58520330192374,195.73762213456973,241.7780489151941,246.25681809477004,257.8733323105632,306.3705068740697,383.8368584483238,22.34442066622508,23.32265239973505,26.58702231718695,30.5878557016588,36.41949189860616,36.603221645121536,42.32764231134662,59.99314032435204,3.7,4.2,6.0,8.384451238221406,0.0,0.0,2.0,9.718495872595316,102.31910731252174,101.47459493030767,135.63008254809367,176.6595536562609,0.0,2.877184958725953,3.074369917451906,3.347184958725953,0.0,2.8559247936297663,3.588739834903812,4.333109752355719,0.0,1.9428150412740464,2.762815041274046,3.467184958725953,0.0,2.96155487617786,3.597184958725953,5.238739834903813,0.0,0.7436991745190634,2.415548761778595,5.387398349038127,0.0,7.497052889183278,10.368902476442807,20.43780495288562,0.0,8.377743808892975,12.015548761778591,16.059247936297655,0.0,0.5718495872595316,2.328150412740468,4.712601650961873,0.0,0.0,1.0,8.718495872595316,0.0,-2.689024764428099,33.59247936297658,68.46646285335785,0.0,-0.05,0.09,0.24,0.0,-0.3,-0.1099999999999999,0.0756300825480936,0.0,0.05,0.2528150412740468,0.5584451238221405,0.0,0.0028150412740468,0.1884451238221404,0.3525203301923746,0.0,-0.0228150412740468,0.1443699174519063,0.4512601650961872
62020,Alembon,62,1.8718096604834766,50.78068433632053,,10.028944142625614,12.639029964776045,12.978063826231509,13.409029964776044,16.448517306649773,18.648262114974784,19.67253209663634,20.59817629282436,3.7696284450527417,5.589714267203171,6.61971426720317,7.127562541986735,19.80851730664977,22.15817629282436,23.57809047067393,24.418004648523503,0.1,0.2008582215042842,1.5000000000000004,3.801716443008569,1.5008582215042845,4.908536719516854,7.60684302427128,12.812827827038276,0.4008582215042842,2.5110886362667104,6.207701245775564,13.691310574873926,983.8299980974142,952.7305507026804,1054.491181942729,1227.3289804864,203.104646480414,142.1389149571011,168.80326194444046,237.40137270756213,274.9836478436871,289.9458921022506,329.09049228124053,405.2549324932889,23.49373096172542,24.240813661484022,26.760215181207325,29.663742586274225,37.08185424829749,38.681427412321646,44.761854248297496,59.10202589259835,3.6,4.3,5.799141778495716,8.249286997658736,0.0,0.0,1.0,4.0,60.57999170547806,58.40750278141884,89.29661641875174,140.09860832719394,0.0,2.620000000000001,2.9383563833572377,3.3300000000000005,0.0,2.3297448083250143,3.230422286423244,4.172065903066007,0.0,1.8879340969339933,2.790085822150429,3.317934096933994,0.0,2.459658986174586,3.729487341873729,4.621639067090165,0.0,0.2008582215042842,1.4,3.7017164430085687,0.0,3.5076784980125684,6.203432886017137,11.111969605533991,0.0,2.0076784980125684,5.808559467279848,13.290452353369645,0.0,0.7759308310857941,2.1991417784957163,4.626076050248814,0.0,0.0,1.0,4.0,0.0,-0.4556367331555942,33.79340969339937,74.05962055004001,0.0,-0.03,0.08,0.25,0.0,-0.3,-0.18,0.1725217828744529,0.0,0.0798283556991431,0.2,0.4499141778495716,0.0,0.01,0.1224069168914206,0.280541701958875,0.0,0.02,0.18,0.4700858221504285
59239,Flines-lez-Raches,59,3.1820190622566304,50.4170473923834,,10.844145395006002,13.603727208935002,13.814563581077,14.114563581077002,17.894563581077,20.513727208935,21.234563581077,21.965818139290004,3.993309022864002,5.854145395006002,6.683309022864002,7.284563581077002,21.654563581077003,24.465399953219,25.27790906964501,26.614563581077004,0.2,1.1874544178700026,3.4749088357400053,6.587454417870003,3.895818139290001,14.162363253610009,18.35818139290001,26.76654511432001,1.691636278580002,11.562363253610007,16.433090228640015,20.824726507220014,712.0799658733459,661.8250717618831,783.6111769487052,877.6903452546632,189.766036933514,135.59140042102902,168.226763908544,248.5133237471411,177.205764610259,184.520673445999,225.38976180339904,271.73801612770706,17.33254558213,17.293036699608997,19.621672744284,21.913909537454995,29.864364189229992,31.133836606047,35.174527115373,48.44854371089004,3.6000000000000005,4.1,5.2,6.808363721419999,1.0,1.0,4.0,16.95818139290001,98.70726975030006,88.62363253610008,131.5818139290001,165.83272557160004,0.0,2.7695818139290003,2.9500000000000006,3.2404181860710004,0.0,2.6995818139290004,3.349581813929001,4.058745441787,0.0,1.920836372142,2.7695818139290003,3.280418186071,0.0,2.810418186071,3.623763674639,4.91,0.0,0.9874544178700024,3.274908835740005,6.391636278580002,0.0,9.979090696450005,14.562363253610007,22.479090696450005,0.0,9.866545114320006,14.553999532190009,19.033090228640017,0.0,0.5,1.595818139290001,3.112545582129998,0.0,1.0,3.0000000000000004,14.000000000000002,0.0,-4.167274428399968,33.12545582129998,65.12545582129998,0.0,-0.0608363721419998,0.0795818139290001,0.219581813929,0.0,-0.270418186071,-0.1112545582129997,0.2874908835740005,0.0,0.0512545582129997,0.2495818139290001,0.5183272557160004,0.0,0.0004181860709999,0.1304181860709999,0.2625091164259995,0.0,-0.0325091164259995,0.1895818139290001,0.3970726975030006
62895,Wingles,62,2.857968224085067,50.49534744925127,,10.6,13.39,13.61,13.92,17.62,20.19,20.96,21.66,3.8,5.7,6.55,7.19,21.6,24.34,25.31,26.48,0.2,1.1,3.3,6.4,3.8,12.7,17.1,25.6,1.0,7.8,12.2,16.0,674.8,631.24,735.42,829.49,173.34,127.56,150.7,223.65,174.68,185.9,225.13,274.26,16.34,17.06,18.58,21.07,28.88,30.35,34.04,38.95,3.6,3.8,5.7,6.8,1.0,0.0,2.0,10.0,88.0,77.0,116.0,159.0,0.0,2.79,2.98,3.27,0.0,2.65,3.36,4.05,0.0,1.96,2.8,3.29,0.0,2.75,3.71,4.84,0.0,0.9,3.1,6.3,0.0,8.6,13.4,21.5,0.0,6.8,11.3,15.0,0.0,0.1,2.0,3.1,0.0,0.0,2.0,9.0,0.0,-8.0,36.0,68.0,0.0,-0.05,0.09,0.21,0.0,-0.26,-0.14,0.24,0.0,0.06,0.28,0.56,0.0,0.02,0.12,0.29,0.0,-0.04,0.18,0.41
59470,Prémesques,59,2.948633890617346,50.660552880729156,,10.84408765473449,13.602905185681388,13.841722716628285,14.131722716628284,17.894087654734488,20.378817530946897,21.18645259284069,22.00408765473449,3.991722716628285,5.900540247575183,6.730540247575183,7.36935777852208,21.654087654734493,24.283547407159308,25.23817530946898,26.48236493810621,0.2,0.923649381062044,3.376350618937956,6.723649381062044,3.976350618937956,13.252701237875916,17.05912345265511,26.323649381062047,1.6,10.664525928406936,15.800000000000002,20.540876547344894,712.4297049180101,650.8559947808251,767.8670644362571,860.1252918032241,189.1426708598144,129.84751354964783,162.07004121777976,241.9646257612164,177.94030592170822,188.1660859150095,220.85176393440804,266.7293686182403,17.2988175309469,17.190101973902742,19.59128444295584,22.72689086651314,30.49712519238011,29.00591234526551,35.73303753764562,41.273017999302375,3.6,3.370948143186132,5.211824690531023,6.588175309468978,1.0,1.0,4.0,15.88175309468978,60.31091334868617,43.6116293070986,92.71967882213508,142.7737035796533,0.0,2.76,2.975270123787591,3.2788175309468977,0.0,2.59,3.304729876212409,4.01,0.0,1.967635061893796,2.798817530946898,3.2864525928406936,0.0,2.74,3.584087654734489,4.788277283371716,0.0,0.7236493810620441,3.188175309468978,6.435474071593067,0.0,9.129051856813868,13.094597524248176,21.97094814318613,0.0,8.464525928406934,13.935474071593069,18.95270123787591,0.0,-0.1527012378759119,1.611824690531022,2.976350618937956,0.0,1.0,2.1182469053102206,13.0,0.0,-8.817530946897797,35.88175309468978,81.34454332565693,0.0,-0.08,0.0676350618937956,0.1988175309468978,0.0,-0.3164525928406934,-0.16,0.2605402475751824,0.0,0.07,0.2311824690531022,0.4823649381062044,0.0,-0.0076350618937955,0.13,0.324087654734489,0.0,-0.1076350618937956,0.2029051856813867,0.4558103713627736
59131,Cappelle-la-Grande,59,2.369132678418568,50.996171521375175,,11.0,13.37,13.72,14.05,17.11,19.06,19.91,20.63,5.04,6.73,7.62,8.2,19.54,21.52,22.51,23.29,0.0,0.2,0.8,2.0,0.7,3.4,4.9,7.1,0.7,6.4,13.9,19.6,692.22,663.44,743.95,833.36,172.74,116.29,149.91,220.08,169.71,176.67,205.55,255.0,18.9,19.26,22.15,24.12,32.35,34.44,37.73,58.55,3.6,4.3,5.4,6.8,0.0,0.0,1.0,4.0,92.0,90.0,114.0,161.0,0.0,-270.78,-270.49,-270.16,0.0,-271.12,-270.35,-269.61,0.0,-271.41,-270.55,-270.09,0.0,-271.15,-270.2,-269.39,0.0,0.2,0.8,2.0,0.0,2.7,4.4,6.3,0.0,5.9,13.0,19.0,0.0,0.7,1.8,3.3,0.0,0.0,1.0,3.0,0.0,-8.0,25.0,66.0,0.0,-0.03,0.09,0.2,0.0,-0.33,-0.14,0.26,0.0,0.1,0.23,0.49,0.0,0.01,0.17,0.28,0.0,-0.01,0.19,0.63
62594,Mory,62,2.8573723404234745,50.156798201375054,,10.149148207201906,12.971871660055111,13.141871660055113,13.411871660055112,17.20187166005511,19.807318565761523,20.52459511290832,21.29004201861473,3.293701301495492,5.133701301495492,5.943701301495493,6.636424754348699,21.15459511290832,24.047318565761525,24.98004201861473,26.17004201861473,0.1272345285320636,1.4,3.2000000000000006,5.9,3.045530942935873,11.83659282880762,14.636592828807618,23.04595112908317,0.7727654714679364,5.563827357339682,9.818296414403813,12.963827357339682,695.0673948458868,652.6649655233367,779.6368486038954,826.3569595758368,179.5117150060997,128.60681434238478,161.64055766249498,215.8974140234945,180.23217721086172,182.8599694018888,218.1974140234945,285.32894953463176,16.935404887091686,17.08446905706413,19.67459511290832,23.08902215135772,29.73719250991733,30.66446905706413,34.545110756788574,42.45719250991733,3.627234528532064,3.945530942935873,5.945530942935873,7.800000000000001,1.0,0.0,3.0,13.272345285320638,102.63827357339684,102.72765471467936,128.63827357339682,169.63827357339684,0.0,2.8227234528532064,2.9800000000000004,3.2500000000000004,0.0,2.710893811412826,3.332723452853207,4.055446905706413,0.0,1.9172765471467936,2.7200000000000006,3.3300000000000005,0.0,2.8990641699724446,3.822723452853207,4.95817035855962,0.0,1.1727654714679363,2.9000000000000004,5.800000000000001,0.0,9.06382735733968,11.663827357339684,20.07318565761524,0.0,4.591061885871746,9.245530942935874,12.091061885871746,0.0,0.2727654714679363,2.345530942935873,4.1000000000000005,0.0,0.0,2.0,12.0,0.0,1.5446905706412737,32.27234528532064,63.27234528532065,0.0,-0.05,0.1127234528532063,0.1872765471467936,0.0,-0.27,-0.11,0.16,0.0,0.02,0.27,0.5827234528532064,0.0,0.01,0.1872765471467936,0.37,0.0,-0.05,0.18,0.44
62034,Annequin,62,2.7204338104652694,50.50389512436187,,10.447776780073024,13.087776780073025,13.323748877582153,13.591804682563897,17.041804682563896,19.402846536300206,20.13076282882759,20.85986048754564,4.080762828827588,5.889720975091279,6.769720975091279,7.37479073131846,20.79479073131846,23.37090234128195,24.388818633809333,25.48986048754564,0.1,0.6,2.3000000000000003,5.07013951245436,2.72986048754564,9.51944195018256,12.68958146263692,20.77013951245436,0.3298604875456395,2.5791629252738373,5.809023412819476,8.118046825638954,711.9497006052495,670.5216448002677,787.5771241145152,855.8394695534931,174.15904137150508,124.02072450030018,154.69542302703448,227.00854443121312,184.78397161527784,194.106287039789,235.2887264292252,296.69183162059227,19.10104185373631,19.216251122417848,22.154027902490878,24.71270702384584,32.62340458611765,33.62264175729006,37.73764624696146,43.34777678007303,3.7,3.609023412819477,5.45972097509128,7.129860487545639,0.0,0.0,2.0,8.701395124543605,82.13861452008139,68.15256576551745,105.85396089006106,150.3609365127791,0.0,2.64,2.86,3.135972097509128,0.0,2.4840279024908725,3.09,3.751041853736308,0.0,1.872986048754564,2.762986048754564,3.2580558049817445,0.0,2.64,3.6080558049817446,4.672083707472617,0.0,0.5701395124543606,2.22986048754564,4.97013951245436,0.0,6.900000000000001,10.02986048754564,17.910418537363082,0.0,2.1493024377281977,5.538883900365116,7.658325850547674,0.0,-0.0909765871805233,1.7597209750912792,3.4298604875456395,0.0,0.0,1.0,7.000000000000001,0.0,-13.388839003651162,22.61116099634884,61.11813661906686,0.0,-0.05,0.1,0.1909023412819477,0.0,-0.2789581462636918,-0.11,0.2647907313184592,0.0,0.0480558049817441,0.2619441950182558,0.6,0.0,0.014027902490872,0.1559720975091279,0.2889581462636919,0.0,-0.0049302437728197,0.1440279024908721,0.3509023412819477
62445,Hesdigneul-lès-Béthune,62,2.597032930745108,50.49669094543926,,10.29,12.92,13.16,13.43,16.89,19.27,19.99,20.73,3.89,5.7,6.57,7.19,20.63,23.24,24.25,25.36,0.1,0.6,2.2,5.1,2.6,9.3,12.2,20.0,0.2,2.2,5.2,7.1,720.85,678.38,797.25,864.35,175.89,126.43,156.22,222.19,186.83,197.49,236.19,300.08,19.26,19.45,22.11,24.31,33.48,34.46,37.94,43.5,3.7,3.4,5.2,6.9,0.0,0.0,2.0,9.0,70.0,53.0,96.0,142.0,0.0,2.63,2.86,3.13,0.0,2.43,3.09,3.76,0.0,1.87,2.76,3.26,0.0,2.61,3.63,4.7,0.0,0.6,2.2,5.0,0.0,6.8,9.5,17.2,0.0,1.9,5.0,7.0,0.0,-0.3,1.5,3.3,0.0,0.0,1.0,8.0,0.0,-10.0,31.0,62.0,0.0,-0.05,0.1,0.2,0.0,-0.27,-0.11,0.22,0.0,0.06,0.25,0.6,0.0,0.02,0.16,0.26,0.0,0.01,0.12,0.3
59109,Brillon,59,3.3353578438094607,50.43386265859716,,10.837927942604612,13.601362880649308,13.823080349671654,14.11636958421174,17.898232756738693,20.534243898316905,21.253544274435203,21.979250601879336,3.9827889426624337,5.839499708122351,6.677941349729474,7.296037955827935,21.687124915984505,24.502277323051544,25.301972508917466,26.648988088511462,0.2,1.2515240706703992,3.5257620353352,6.701591106294705,3.877420177254208,14.314951770290548,18.347844115691384,27.05089225703219,1.6500670356243046,11.526164249081026,16.343338939304495,20.7465211518939,711.4859731197089,662.3310493217023,783.2026193201403,877.4954973971159,189.7326216534156,135.55049026891686,168.12398992814605,248.60020710058188,177.26430868897594,186.0257763560284,225.5993301044357,272.54238995692475,17.288263190200688,17.298069791848743,19.973484712283657,21.88978726087109,29.786691424682957,31.046794827421355,35.65334470738294,48.58466914152653,3.608587345111733,4.048475929329601,5.234349380446933,6.800000000000001,1.0,1.0,4.0,16.91412654888267,100.75331328569898,92.28848719280823,133.32394603011232,169.2367318665089,0.0,2.774293672555867,2.9501591106294707,3.245152407067041,0.0,2.696011141578213,3.3611635486452536,4.061017845140644,0.0,1.9242936725558664,2.771017845140644,3.283594048674164,0.0,2.806710765459916,3.61484759293296,4.917728610600561,0.0,1.0515240706703992,3.2930037611829706,6.501591106294704,0.0,10.00477331888411,14.479011283548912,22.725130221696983,0.0,9.817442832720683,14.536208629238851,19.0706920809344,0.0,0.4071303100656384,1.6257620353351998,3.0499329643756963,0.0,1.0,2.9141265488826686,13.91412654888267,0.0,-2.4979889312708714,34.05405132522327,65.8123420348183,0.0,-0.06,0.0817174690223466,0.22,0.0,-0.2708587345111733,-0.11,0.2874237964664801,0.0,0.0517174690223466,0.2517174690223466,0.5242936725558667,0.0,0.0025762035335199,0.1367107654599162,0.2642936725558666,0.0,-0.02484759293296,0.2017174690223466,0.4060111415782133
62716,Rodelinghem,62,1.930624667381212,50.83363104503698,,10.29,12.91,13.25,13.68,16.68,18.87,19.9,20.81,4.09,5.92,6.95,7.46,20.04,22.37,23.78,24.61,0.1,0.3,1.5,4.0,1.6,5.5,8.2,13.9,0.5,3.2,6.9,14.8,965.45,934.94,1034.78,1200.71,199.3,139.53,165.66,222.84,269.79,272.11,322.13,394.32,23.06,23.78,26.25,28.5,36.53,38.1,44.21,58.57,3.6,4.3,5.7,7.8,0.0,0.0,1.0,4.0,47.0,48.0,72.0,125.0,0.0,2.62,2.94,3.33,0.0,2.32,3.22,4.16,0.0,1.9,2.8,3.33,0.0,2.44,3.69,4.58,0.0,0.3,1.4,3.9,0.0,4.0,6.6,12.1,0.0,2.5,6.6,14.3,0.0,0.7,2.1,4.2,0.0,0.0,1.0,4.0,0.0,1.0,35.0,77.0,0.0,-0.03,0.08,0.25,0.0,-0.3,-0.18,0.12,0.0,0.06,0.2,0.44,0.0,0.01,0.13,0.25,0.0,0.02,0.18,0.48
59101,Bousignies-sur-Roc,59,4.187677135332744,50.26455975660235,,9.79,12.63,12.86,13.16,17.06,19.72,20.6,21.34,2.71,4.58,5.49,6.2,20.76,23.55,24.4,26.01,0.0,0.4,2.2,4.9,2.3,10.3,13.1,23.5,1.2,8.9,12.9,17.1,863.66,813.0,961.75,1035.92,223.76,158.91,201.13,243.86,235.72,247.58,299.28,367.9,21.64,22.62,26.13,29.22,37.56,36.65,47.42,67.31,3.7,3.8,6.1,8.1,0.0,0.0,1.0,8.0,63.0,68.0,103.0,151.0,0.0,2.85,3.04,3.36,0.0,2.81,3.51,4.24,0.0,1.92,2.79,3.47,0.0,2.92,3.56,5.18,0.0,0.4,2.2,4.8,0.0,8.2,11.1,21.4,0.0,7.6,11.6,15.5,0.0,0.1,2.5,4.4,0.0,0.0,1.0,8.0,0.0,8.0,46.0,85.0,0.0,-0.06,0.1,0.2,0.0,-0.28,-0.11,0.11,0.0,0.05,0.26,0.57,0.0,0.0,0.2,0.33,0.0,-0.01,0.18,0.76
